Transformer,,,,
File Name,Frame Range,Ground Truth Gloss,Predicted Gloss,Match Status
continuous_1524_S7_strategy2.npz,4698–9306,TWO,TWO,TP
continuous_1524_S7_strategy2.npz,9306–14276,TUESDAY,TUESDAY,TP
continuous_1524_S7_strategy2.npz,14276–18522,GRANDFATHER,GRANDFATHER,TP
continuous_1524_S7_strategy2.npz,18522–23108,THANK YOU,THANK YOU,TP
continuous_1524_S7_strategy2.npz,23108–27339,DEAF BLIND,DEAF BLIND,TP
continuous_1525_S7_strategy2.npz,0–4244,FRIDAY,FRIDAY,TP
continuous_1525_S7_strategy2.npz,3066–6133,—,MEAT,FP
continuous_1525_S7_strategy2.npz,4244–8509,MEAT,—,FN
continuous_1525_S7_strategy2.npz,6133–9233,—,WHITE,FP
continuous_1525_S7_strategy2.npz,8509–13314,FIVE,FIVE,TP
continuous_1525_S7_strategy2.npz,12300–15400,—,COFFEE,FP
continuous_1525_S7_strategy2.npz,13314–18045,WRONG,WRONG,TP
continuous_1525_S7_strategy2.npz,18045–22144,APRIL,APRIL,TP
continuous_1525_S7_strategy2.npz,21533–24633,—,NICE TO MEET YOU,FP
continuous_1525_S7_strategy2.npz,22144–26423,COUSIN,COUSIN,TP
continuous_1525_S7_strategy2.npz,26423–31009,HOW ARE YOU,HOW ARE YOU,TP
continuous_1526_S7_strategy2.npz,0–4246,GRANDMOTHER,GRANDMOTHER,TP
continuous_1526_S7_strategy2.npz,4246–9183,TUESDAY,TUESDAY,TP
continuous_1526_S7_strategy2.npz,9183–13733,GOOD EVENING,GOOD EVENING,TP
continuous_1526_S7_strategy2.npz,13733–17964,GIRL,GIRL,TP
continuous_1526_S7_strategy2.npz,17964–22229,BLUE,BLUE,TP
continuous_1526_S7_strategy2.npz,20800–23766,—,MOTHER,FP
continuous_1526_S7_strategy2.npz,22229–26968,ONE,ONE,TP
continuous_1527_S7_strategy2.npz,0–4265,GREEN,GREEN,TP
continuous_1527_S7_strategy2.npz,4265–8431,EGG,EGG,TP
continuous_1527_S7_strategy2.npz,8100–10833,—,FAST,FP
continuous_1527_S7_strategy2.npz,8431–13105,FAST,—,FN
continuous_1527_S7_strategy2.npz,10833–13533,—,ONE,FP
continuous_1527_S7_strategy2.npz,13105–17371,MILK,MILK,TP
continuous_1527_S7_strategy2.npz,16233–18933,—,AUNTIE,FP
continuous_1527_S7_strategy2.npz,17371–21617,DAUGHTER,DAUGHTER,TP
continuous_1528_S7_strategy2.npz,0–4265,HARD OF HEARING,HARD OF HEARING,TP
continuous_1528_S7_strategy2.npz,3066–6166,—,YOURE WELCOME,FP
continuous_1528_S7_strategy2.npz,4265–8744,YOURE WELCOME,—,FN
continuous_1528_S7_strategy2.npz,6166–9266,—,GOOD AFTERNOON,FP
continuous_1528_S7_strategy2.npz,8744–13418,FIVE,FIVE,TP
continuous_1528_S7_strategy2.npz,13418–17683,SUGAR,SUGAR,TP
continuous_1528_S7_strategy2.npz,17683–21914,GREEN,GREEN,TP
continuous_1529_S7_strategy2.npz,0–4244,SATURDAY,SATURDAY,TP
continuous_1529_S7_strategy2.npz,3266–6566,—,RED,FP
continuous_1529_S7_strategy2.npz,4244–8909,SLOW,SLOW,TP
continuous_1529_S7_strategy2.npz,8909–13583,SIX,SIX,TP
continuous_1529_S7_strategy2.npz,13583–17814,NO SUGAR,NO SUGAR,TP
continuous_1529_S7_strategy2.npz,16433–19733,—,MILK,FP
continuous_1529_S7_strategy2.npz,17814–22013,RED,—,FN
continuous_1529_S7_strategy2.npz,19733–23033,—,PINK,FP
continuous_1529_S7_strategy2.npz,22013–26278,WOMAN,WOMAN,TP
continuous_1530_S7_strategy2.npz,0–4265,BROWN,BROWN,TP
continuous_1530_S7_strategy2.npz,4265–8873,TEN,TEN,TP
continuous_1530_S7_strategy2.npz,7633–10200,—,MILK,FP
continuous_1530_S7_strategy2.npz,8873–13459,YOURE WELCOME,YOURE WELCOME,TP
continuous_1530_S7_strategy2.npz,12733–15300,—,WHITE,FP
continuous_1530_S7_strategy2.npz,13459–18090,UNDERSTAND,UNDERSTAND,TP
continuous_1530_S7_strategy2.npz,18090–22334,TODAY,TODAY,TP
continuous_1530_S7_strategy2.npz,20400–22933,—,KNOW,FP
continuous_1530_S7_strategy2.npz,22334–26599,MAN,MAN,TP
continuous_1530_S7_strategy2.npz,25500–28033,—,COUSIN,FP
continuous_1530_S7_strategy2.npz,26599–30830,BREAD,BREAD,TP
continuous_1531_S7_strategy2.npz,0–4550,YOURE WELCOME,YOURE WELCOME,TP
continuous_1531_S7_strategy2.npz,4550–9257,ONE,ONE,TP
continuous_1531_S7_strategy2.npz,7800–13000,—,MOTHER,FP
continuous_1531_S7_strategy2.npz,9257–13503,SON,SON,TP
continuous_1531_S7_strategy2.npz,13503–17768,LONGANISA,—,FN
continuous_1531_S7_strategy2.npz,17768–21999,ORANGE,ORANGE,TP
continuous_1531_S7_strategy2.npz,18200–20800,—,LONGANISA,FP
continuous_1531_S7_strategy2.npz,21999–26264,COFFEE,COFFEE,TP
continuous_1532_S7_strategy2.npz,0–4231,CHICKEN,CHICKEN,TP
continuous_1532_S7_strategy2.npz,4231–8477,SON,SON,TP
continuous_1532_S7_strategy2.npz,8477–12543,THURSDAY,THURSDAY,TP
continuous_1532_S7_strategy2.npz,12543–17174,DON'T KNOW,DON’T KNOW,TP
continuous_1532_S7_strategy2.npz,17174–21405,BROWN,BROWN,TP
continuous_1533_S7_strategy2.npz,0–5069,SIX,SIX,TP
continuous_1533_S7_strategy2.npz,2900–5800,—,HARD OF HEARING,FP
continuous_1533_S7_strategy2.npz,5069–9300,HARD OF HEARING,—,FN
continuous_1533_S7_strategy2.npz,5800–8700,—,PINK,FP
continuous_1533_S7_strategy2.npz,8700–11633,—,KNOW,FP
continuous_1533_S7_strategy2.npz,9300–13565,PINK,—,FN
continuous_1533_S7_strategy2.npz,13565–18230,DON'T KNOW,DON’T KNOW,TP
continuous_1533_S7_strategy2.npz,17433–20333,—,NO,FP
continuous_1533_S7_strategy2.npz,18230–23200,MONDAY,MONDAY,TP
continuous_1534_S7_strategy2.npz,0–4265,DEAF BLIND,DEAF BLIND,TP
continuous_1534_S7_strategy2.npz,4265–8906,TWO,TWO,TP
continuous_1534_S7_strategy2.npz,8906–13385,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_1534_S7_strategy2.npz,13385–17631,COUSIN,COUSIN,TP
continuous_1534_S7_strategy2.npz,17631–21863,YESTERDAY,YESTERDAY,TP
continuous_1534_S7_strategy2.npz,21863–26094,COLD,COLD,TP
continuous_1535_S7_strategy2.npz,0–4243,THURSDAY,THURSDAY,TP
continuous_1535_S7_strategy2.npz,2466–4933,—,WHITE,FP
continuous_1535_S7_strategy2.npz,4243–8474,WHITE,—,FN
continuous_1535_S7_strategy2.npz,4933–7400,—,GOOD AFTERNOON,FP
continuous_1535_S7_strategy2.npz,8474–13082,FOUR,FOUR,TP
continuous_1535_S7_strategy2.npz,12366–14833,—,MAN,FP
continuous_1535_S7_strategy2.npz,13082–17313,MAN,—,FN
continuous_1535_S7_strategy2.npz,14833–19766,—,WOMAN,FP
continuous_1535_S7_strategy2.npz,17313–22184,SEPTEMBER,SEPTEMBER,TP
continuous_1536_S7_strategy2.npz,0–4514,GOOD MORNING,GOOD MORNING,TP
continuous_1536_S7_strategy2.npz,2433–4866,—,GIRL,FP
continuous_1536_S7_strategy2.npz,4514–8745,GIRL,—,FN
continuous_1536_S7_strategy2.npz,4866–7333,—,BEER,FP
continuous_1536_S7_strategy2.npz,7333–9766,—,WRONG,FP
continuous_1536_S7_strategy2.npz,8745–13287,APRIL,APRIL,TP
continuous_1536_S7_strategy2.npz,13287–17531,SUNDAY,SUNDAY,TP
continuous_1536_S7_strategy2.npz,17531–22205,FAST,FAST,TP
continuous_1537_S7_strategy2.npz,0–4631,CORRECT,CORRECT,TP
continuous_1537_S7_strategy2.npz,2700–5400,—,HOW ARE YOU,FP
continuous_1537_S7_strategy2.npz,4631–8875,TODAY,TODAY,TP
continuous_1537_S7_strategy2.npz,8100–10800,—,RED,FP
continuous_1537_S7_strategy2.npz,8875–13173,RED,—,FN
continuous_1537_S7_strategy2.npz,10800–13500,—,PINK,FP
continuous_1537_S7_strategy2.npz,13173–17404,NO SUGAR,NO SUGAR,TP
continuous_1537_S7_strategy2.npz,16200–18900,—,MILK,FP
continuous_1537_S7_strategy2.npz,17404–22341,MAY,MAY,TP
continuous_1537_S7_strategy2.npz,22341–26949,NINE,NINE,TP
continuous_1538_S7_strategy2.npz,0–5003,FEBRUARY,FEBRUARY,TP
continuous_1538_S7_strategy2.npz,2933–5866,—,JANUARY,FP
continuous_1538_S7_strategy2.npz,5003–9940,TUESDAY,TUESDAY,TP
continuous_1538_S7_strategy2.npz,9940–13740,YOURE WELCOME,YOURE WELCOME,TP
continuous_1538_S7_strategy2.npz,13740–18216,SEVEN,SEVEN,TP
continuous_1538_S7_strategy2.npz,18216–22462,COUSIN,COUSIN,TP
continuous_1538_S7_strategy2.npz,22462–26362,YES,YES,TP
continuous_1539_S7_strategy2.npz,0–4265,SUGAR,SUGAR,TP
continuous_1539_S7_strategy2.npz,4265–8896,UNDERSTAND,UNDERSTAND,TP
continuous_1539_S7_strategy2.npz,8896–13142,SON,SON,TP
continuous_1539_S7_strategy2.npz,12400–15500,—,DAUGHTER,FP
continuous_1539_S7_strategy2.npz,13142–17407,HARD OF HEARING,HARD OF HEARING,TP
continuous_1539_S7_strategy2.npz,17407–22377,MONDAY,MONDAY,TP
continuous_1539_S7_strategy2.npz,22377–26963,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_1539_S7_strategy2.npz,26963–31229,FOUR,FOUR,TP
continuous_1540_S7_strategy2.npz,0–5003,DECEMBER,DECEMBER,TP
continuous_1540_S7_strategy2.npz,3300–6600,—,MEAT,FP
continuous_1540_S7_strategy2.npz,5003–9202,MEAT,—,FN
continuous_1540_S7_strategy2.npz,9202–14139,MONDAY,MONDAY,TP
continuous_1540_S7_strategy2.npz,14139–18405,GOOD MORNING,GOOD MORNING,TP
continuous_1540_S7_strategy2.npz,18405–23036,DON'T KNOW,DON’T KNOW,TP
continuous_1541_S7_strategy2.npz,0–4244,SUNDAY,SUNDAY,TP
continuous_1541_S7_strategy2.npz,4244–8723,THANK YOU,THANK YOU,TP
continuous_1541_S7_strategy2.npz,8723–12922,AUNTIE,AUNTIE,TP
continuous_1541_S7_strategy2.npz,12066–15066,—,DEAF BLIND,FP
continuous_1541_S7_strategy2.npz,12922–17187,BLIND,—,FN
continuous_1541_S7_strategy2.npz,15066–18100,—,BLIND,FP
continuous_1541_S7_strategy2.npz,17187–21386,BEER,BEER,TP
continuous_1542_S7_strategy2.npz,0–4210,MOTHER,MOTHER,TP
continuous_1542_S7_strategy2.npz,4210–8409,WEDNESDAY,WEDNESDAY,TP
continuous_1542_S7_strategy2.npz,7866–10466,—,TEN,FP
continuous_1542_S7_strategy2.npz,8409–13050,TEN,—,FN
continuous_1542_S7_strategy2.npz,10466–13100,—,MILK,FP
continuous_1542_S7_strategy2.npz,13050–18015,DON'T UNDERSTAND,DON’T UNDERSTAND,TP
continuous_1542_S7_strategy2.npz,13100–15733,—,UNDERSTAND,FP
continuous_1542_S7_strategy2.npz,18015–22246,RICE,RICE,TP
continuous_1542_S7_strategy2.npz,22246–26246,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_1543_S7_strategy2.npz,0–4244,SUNDAY,SUNDAY,TP
continuous_1543_S7_strategy2.npz,4244–8475,VIOLET,VIOLET,TP
continuous_1543_S7_strategy2.npz,8475–12740,GIRL,GIRL,TP
continuous_1543_S7_strategy2.npz,11200–14933,—,YES,FP
continuous_1543_S7_strategy2.npz,12740–17505,YES,—,FN
continuous_1543_S7_strategy2.npz,14933–18666,—,MILK,FP
continuous_1543_S7_strategy2.npz,17505–21736,MILK,—,FN
continuous_1543_S7_strategy2.npz,18666–22400,—,HOW ARE YOU,FP
continuous_1543_S7_strategy2.npz,21736–26394,THANK YOU,THANK YOU,TP
continuous_1544_S7_strategy2.npz,0–4265,RED,RED,TP
continuous_1544_S7_strategy2.npz,3000–6033,—,AUNTIE,FP
continuous_1544_S7_strategy2.npz,4265–8544,AUNTIE,—,FN
continuous_1544_S7_strategy2.npz,6033–9066,—,DEAF BLIND,FP
continuous_1544_S7_strategy2.npz,8544–12809,DEAF BLIND,—,FN
continuous_1544_S7_strategy2.npz,9066–12100,—,BREAD,FP
continuous_1544_S7_strategy2.npz,12809–16941,EGG,EGG,TP
continuous_1544_S7_strategy2.npz,16941–21615,SEVEN,SEVEN,TP
continuous_1544_S7_strategy2.npz,21615–25880,TEA,TEA,TP
continuous_1544_S7_strategy2.npz,25880–30502,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_1545_S7_strategy2.npz,0–4246,DAUGHTER,DAUGHTER,TP
continuous_1545_S7_strategy2.npz,4246–8985,APRIL,APRIL,TP
continuous_1545_S7_strategy2.npz,8985–13250,WEELCHAIR PERSON,WEELCHAIR PERSON,TP
continuous_1545_S7_strategy2.npz,13250–17182,YESTERDAY,YESTERDAY,TP
continuous_1545_S7_strategy2.npz,16100–18766,—,YES,FP
continuous_1545_S7_strategy2.npz,17182–21413,MILK,MILK,TP
continuous_1546_S7_strategy2.npz,0–4707,FOUR,FOUR,TP
continuous_1546_S7_strategy2.npz,4707–9348,APRIL,APRIL,TP
continuous_1546_S7_strategy2.npz,7300–9733,—,JANUARY,FP
continuous_1546_S7_strategy2.npz,9348–13913,DON'T KNOW,DON’T KNOW,TP
continuous_1546_S7_strategy2.npz,9733–12166,—,KNOW,FP
continuous_1546_S7_strategy2.npz,13913–18157,TOMORROW,TOMORROW,TP
continuous_1546_S7_strategy2.npz,17033–21900,—,TEN,FP
continuous_1546_S7_strategy2.npz,18157–22422,MARRIED,MARRIED,TP
continuous_1546_S7_strategy2.npz,22422–27008,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_1547_S7_strategy2.npz,0–4598,DON'T KNOW,DON’T KNOW,TP
continuous_1547_S7_strategy2.npz,4598–8698,NO SUGAR,NO SUGAR,TP
continuous_1547_S7_strategy2.npz,7666–10233,—,GOOD AFTERNOON,FP
continuous_1547_S7_strategy2.npz,8698–13212,GOOD AFTERNOON,—,FN
continuous_1547_S7_strategy2.npz,10233–12766,—,HELLO,FP
continuous_1547_S7_strategy2.npz,12766–15333,—,EGG,FP
continuous_1547_S7_strategy2.npz,13212–17443,EGG,—,FN
continuous_1547_S7_strategy2.npz,15333–17900,—,FRIDAY,FP
continuous_1547_S7_strategy2.npz,17443–21687,FRIDAY,—,FN
continuous_1547_S7_strategy2.npz,17900–20466,—,EIGHT,FP
continuous_1547_S7_strategy2.npz,21687–25952,ORANGE,ORANGE,TP
continuous_1547_S7_strategy2.npz,25952–30922,SEPTEMBER,—,FN
continuous_1548_S7_strategy2.npz,0–4937,WEDNESDAY,WEDNESDAY,TP
continuous_1548_S7_strategy2.npz,3300–6600,—,SIX,FP
continuous_1548_S7_strategy2.npz,4937–9635,WRONG,WRONG,TP
continuous_1548_S7_strategy2.npz,9635–13934,IM FINE,IM FINE,TP
continuous_1548_S7_strategy2.npz,13934–18180,DAUGHTER,DAUGHTER,TP
continuous_1548_S7_strategy2.npz,16500–19800,—,SPAGHETTI,FP
continuous_1548_S7_strategy2.npz,18180–22411,SPAGHETTI,—,FN
continuous_1548_S7_strategy2.npz,19800–23100,—,EGG,FP
continuous_1548_S7_strategy2.npz,22411–26643,WEELCHAIR PERSON,WEELCHAIR PERSON,TP
continuous_1549_S7_strategy2.npz,0–4265,GREEN,GREEN,TP
continuous_1549_S7_strategy2.npz,2733–5466,—,YOURE WELCOME,FP
continuous_1549_S7_strategy2.npz,4265–8600,YOURE WELCOME,—,FN
continuous_1549_S7_strategy2.npz,5466–8200,—,SHRIMP,FP
continuous_1549_S7_strategy2.npz,8200–10933,—,NICE TO MEET YOU,FP
continuous_1549_S7_strategy2.npz,8600–12765,SHRIMP,—,FN
continuous_1549_S7_strategy2.npz,12765–17011,COUSIN,COUSIN,TP
continuous_1549_S7_strategy2.npz,16400–19133,—,DON’T UNDERSTAND,FP
continuous_1549_S7_strategy2.npz,17011–21709,DON'T UNDERSTAND,—,FN
continuous_1549_S7_strategy2.npz,19133–21866,—,WOMAN,FP
continuous_1549_S7_strategy2.npz,21709–26074,WOMAN,—,FN
continuous_1549_S7_strategy2.npz,21866–27333,—,COUSIN,FP
continuous_1549_S7_strategy2.npz,26074–30339,MILK,MILK,TP
continuous_1550_S7_strategy2.npz,0–4232,MEAT,MEAT,TP
continuous_1550_S7_strategy2.npz,4232–8478,COUSIN,COUSIN,TP
continuous_1550_S7_strategy2.npz,8478–13119,FIVE,FIVE,TP
continuous_1550_S7_strategy2.npz,12233–14700,—,MARRIED,FP
continuous_1550_S7_strategy2.npz,13119–17598,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_1550_S7_strategy2.npz,17598–22296,DON'T UNDERSTAND,DON’T UNDERSTAND,TP
continuous_1551_S7_strategy2.npz,0–4533,UNDERSTAND,UNDERSTAND,TP
continuous_1551_S7_strategy2.npz,4533–8798,SPAGHETTI,SPAGHETTI,TP
continuous_1551_S7_strategy2.npz,8798–13042,SUNDAY,SUNDAY,TP
continuous_1551_S7_strategy2.npz,13042–17273,TEA,TEA,TP
continuous_1551_S7_strategy2.npz,17133–20000,—,JULY,FP
continuous_1551_S7_strategy2.npz,17273–21338,BLIND,BLIND,TP
continuous_1551_S7_strategy2.npz,21338–25996,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_1552_S7_strategy2.npz,0–4231,WOMAN,WOMAN,TP
continuous_1552_S7_strategy2.npz,2733–5500,—,ORANGE,FP
continuous_1552_S7_strategy2.npz,4231–8862,UNDERSTAND,UNDERSTAND,TP
continuous_1552_S7_strategy2.npz,8233–11000,—,DON’T UNDERSTAND,FP
continuous_1552_S7_strategy2.npz,8862–13799,WEDNESDAY,WEDNESDAY,TP
continuous_1552_S7_strategy2.npz,13799–18064,BREAD,BREAD,TP
continuous_1552_S7_strategy2.npz,18064–21997,COLD,COLD,TP
continuous_1553_S7_strategy2.npz,0–4231,LIGHT,LIGHT,TP
continuous_1553_S7_strategy2.npz,4231–9168,DECEMBER,DECEMBER,TP
continuous_1553_S7_strategy2.npz,4466–6733,—,APRIL,FP
continuous_1553_S7_strategy2.npz,9168–13907,TEN,TEN,TP
continuous_1553_S7_strategy2.npz,13907–18172,GIRL,GIRL,TP
continuous_1553_S7_strategy2.npz,18172–22686,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_1554_S7_strategy2.npz,0–4674,SIX,SIX,TP
continuous_1554_S7_strategy2.npz,2466–4966,—,JUICE,FP
continuous_1554_S7_strategy2.npz,4674–9272,NO,NO,TP
continuous_1554_S7_strategy2.npz,7466–9966,—,JANUARY,FP
continuous_1554_S7_strategy2.npz,9272–13880,MARCH,MARCH,TP
continuous_1554_S7_strategy2.npz,12466–14966,—,NO SUGAR,FP
continuous_1554_S7_strategy2.npz,13880–18111,NO SUGAR,—,FN
continuous_1554_S7_strategy2.npz,14966–17466,—,SUGAR,FP
continuous_1554_S7_strategy2.npz,17466–19966,—,GOOD AFTERNOON,FP
continuous_1554_S7_strategy2.npz,18111–22697,IM FINE,IM FINE,TP
continuous_1555_S7_strategy2.npz,0–4674,NINE,NINE,TP
continuous_1555_S7_strategy2.npz,2633–5300,—,JUICE,FP
continuous_1555_S7_strategy2.npz,4674–9372,SLOW,SLOW,TP
continuous_1555_S7_strategy2.npz,9372–13616,FRIDAY,FRIDAY,TP
continuous_1555_S7_strategy2.npz,13266–15900,—,HOW ARE YOU,FP
continuous_1555_S7_strategy2.npz,13616–18238,HOW ARE YOU,—,FN
continuous_1555_S7_strategy2.npz,15900–18566,—,BREAD,FP
continuous_1555_S7_strategy2.npz,18238–22637,PARENTS,PARENTS,TP
continuous_1555_S7_strategy2.npz,21200–23866,—,MOTHER,FP
continuous_1555_S7_strategy2.npz,22637–26770,WINE,WINE,TP
continuous_1556_S7_strategy2.npz,0–4213,COUSIN,COUSIN,TP
continuous_1556_S7_strategy2.npz,4213–9150,JULY,JULY,TP
continuous_1556_S7_strategy2.npz,7833–10466,—,APRIL,FP
continuous_1556_S7_strategy2.npz,9150–13415,EGG,EGG,TP
continuous_1556_S7_strategy2.npz,13415–17680,DEAF,DEAF,TP
continuous_1556_S7_strategy2.npz,17680–22230,HOW ARE YOU,HOW ARE YOU,TP
continuous_1556_S7_strategy2.npz,22230–26429,BLACK,BLACK,TP
continuous_1557_S7_strategy2.npz,0–4265,SHRIMP,SHRIMP,TP
continuous_1557_S7_strategy2.npz,2600–5233,—,HOW ARE YOU,FP
continuous_1557_S7_strategy2.npz,4265–8598,HOW ARE YOU,—,FN
continuous_1557_S7_strategy2.npz,5233–7833,—,BREAD,FP
continuous_1557_S7_strategy2.npz,7833–10466,—,TOMORROW,FP
continuous_1557_S7_strategy2.npz,8598–12809,TOMORROW,—,FN
continuous_1557_S7_strategy2.npz,10466–13066,—,MILK,FP
continuous_1557_S7_strategy2.npz,12809–16908,DEAF,DEAF,TP
continuous_1557_S7_strategy2.npz,16908–21845,DECEMBER,DECEMBER,TP
continuous_1557_S7_strategy2.npz,21845–26110,JUICE,JUICE,TP
continuous_1558_S7_strategy2.npz,0–4231,FISH,FISH,TP
continuous_1558_S7_strategy2.npz,3000–6000,—,WHITE,FP
continuous_1558_S7_strategy2.npz,4231–8462,VIOLET,VIOLET,TP
continuous_1558_S7_strategy2.npz,8462–13048,YOURE WELCOME,YOURE WELCOME,TP
continuous_1558_S7_strategy2.npz,13048–17346,MARRIED,MARRIED,TP
continuous_1558_S7_strategy2.npz,15066–18066,—,HARD OF HEARING,FP
continuous_1558_S7_strategy2.npz,17346–21378,THREE,THREE,TP
continuous_1559_S7_strategy2.npz,0–4244,SATURDAY,SATURDAY,TP
continuous_1559_S7_strategy2.npz,2900–5833,—,UNCLE,FP
continuous_1559_S7_strategy2.npz,4244–8476,UNCLE,—,FN
continuous_1559_S7_strategy2.npz,5833–8766,—,NO,FP
continuous_1559_S7_strategy2.npz,8476–13170,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_1559_S7_strategy2.npz,11700–14633,—,SEPTEMBER,FP
continuous_1559_S7_strategy2.npz,13170–17401,HARD OF HEARING,HARD OF HEARING,TP
continuous_1559_S7_strategy2.npz,17401–21632,JUICE,JUICE,TP
continuous_1559_S7_strategy2.npz,21632–26602,SEPTEMBER,SEPTEMBER,TP
continuous_1560_S7_strategy2.npz,0–4231,BLIND,BLIND,TP
continuous_1560_S7_strategy2.npz,4231–8896,WRONG,WRONG,TP
continuous_1560_S7_strategy2.npz,8896–13174,TOMORROW,TOMORROW,TP
continuous_1560_S7_strategy2.npz,11700–14633,—,TEN,FP
continuous_1560_S7_strategy2.npz,13174–17405,YELLOW,YELLOW,TP
continuous_1560_S7_strategy2.npz,17405–21670,RICE,RICE,TP
continuous_1560_S7_strategy2.npz,21670–26311,THREE,THREE,TP
continuous_1561_S7_strategy2.npz,0–4698,WRONG,WRONG,TP
continuous_1561_S7_strategy2.npz,2400–4800,—,SPAGHETTI,FP
continuous_1561_S7_strategy2.npz,4698–8963,CRAB,CRAB,TP
continuous_1561_S7_strategy2.npz,7200–9600,—,THREE,FP
continuous_1561_S7_strategy2.npz,8963–13604,THREE,—,FN
continuous_1561_S7_strategy2.npz,9600–12000,—,NO,FP
continuous_1561_S7_strategy2.npz,13604–17835,GIRL,GIRL,TP
continuous_1561_S7_strategy2.npz,16833–19233,—,PINK,FP
continuous_1561_S7_strategy2.npz,17835–22278,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_1561_S7_strategy2.npz,22278–26710,VIOLET,VIOLET,TP
continuous_1562_S7_strategy2.npz,0–4231,SHRIMP,SHRIMP,TP
continuous_1562_S7_strategy2.npz,2833–5700,—,DECEMBER,FP
continuous_1562_S7_strategy2.npz,4231–8397,DECEMBER,—,FN
continuous_1562_S7_strategy2.npz,8397–12643,GRANDFATHER,GRANDFATHER,TP
continuous_1562_S7_strategy2.npz,12643–16642,NINE,NINE,TP
continuous_1562_S7_strategy2.npz,16642–21013,GOOD EVENING,GOOD EVENING,TP
continuous_1562_S7_strategy2.npz,21013–25983,TUESDAY,TUESDAY,TP
continuous_1563_S7_strategy2.npz,0–4231,GIRL,GIRL,TP
continuous_1563_S7_strategy2.npz,4231–8430,FRIDAY,FRIDAY,TP
continuous_1563_S7_strategy2.npz,8430–12909,THANK YOU,THANK YOU,TP
continuous_1563_S7_strategy2.npz,12909–17174,HOT,HOT,TP
continuous_1563_S7_strategy2.npz,15900–19100,—,PINK,FP
continuous_1563_S7_strategy2.npz,17174–21439,SHRIMP,SHRIMP,TP
continuous_1563_S7_strategy2.npz,21439–25738,MOTHER,MOTHER,TP
continuous_1564_S7_strategy2.npz,0–4231,TEA,TEA,TP
continuous_1564_S7_strategy2.npz,2166–4366,—,GOOD AFTERNOON,FP
continuous_1564_S7_strategy2.npz,4231–8839,NINE,NINE,TP
continuous_1564_S7_strategy2.npz,6566–8733,—,SIX,FP
continuous_1564_S7_strategy2.npz,8839–12904,DEAF,DEAF,TP
continuous_1564_S7_strategy2.npz,12904–17669,PARENTS,PARENTS,TP
continuous_1564_S7_strategy2.npz,15300–19700,—,MOTHER,FP
continuous_1564_S7_strategy2.npz,17669–21934,PINK,PINK,TP
continuous_1564_S7_strategy2.npz,21866–24066,—,MILK,FP
continuous_1564_S7_strategy2.npz,21934–26212,TOMORROW,TOMORROW,TP
continuous_1565_S7_strategy2.npz,0–4707,FAST,FAST,TP
continuous_1565_S7_strategy2.npz,2533–5100,—,SPAGHETTI,FP
continuous_1565_S7_strategy2.npz,4707–8972,CRAB,CRAB,TP
continuous_1565_S7_strategy2.npz,7666–10200,—,MILK,FP
continuous_1565_S7_strategy2.npz,8972–13237,WINE,WINE,TP
continuous_1565_S7_strategy2.npz,13237–17502,LIGHT,LIGHT,TP
continuous_1565_S7_strategy2.npz,17502–21748,AUNTIE,AUNTIE,TP
continuous_1565_S7_strategy2.npz,20433–23000,—,TOMORROW,FP
continuous_1565_S7_strategy2.npz,21748–25992,TOMORROW,—,FN
continuous_1565_S7_strategy2.npz,23000–25533,—,TEN,FP
continuous_1565_S7_strategy2.npz,25533–28100,—,DEAF,FP
continuous_1565_S7_strategy2.npz,25992–30567,TWO,TWO,TP
